Income,Customer_ID,Kids_Home,Teen_Home,Recency,Amount_Spent_Wines,Amount_Spent_Fruits,Amount_Spent_Meat,Amount_Spent_Fish,Amount_Spent_Sweet,Amount_Spent_Gold,Amount_Spent_RegularProducts,Total Amount Spent,Num_Purchases_Discount,Num_Purchases_Web,Num_Purchases_Catalog,Num_Purchases_Store,Num_WebSite_per_month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complaint,Response_to_Campaign,Age,Customer_Days,Relationship,Education,MntTotal,AcceptedCmpOverall,Total Accepted,Income (bins),Recency (bins),Frequency,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,CustomerSegment
19329,C780,1,0,39,24,1,16,12,2,5,50,110,3,4,0,3,8,0,0,0,0,0,0,0,52,2356,Married,Graduation,55,0,0,15000,35,10,4,5,2,452,Loyal Customers
34838,C783,1,1,62,28,23,29,29,14,47,76,246,3,2,1,4,6,0,0,0,0,0,0,0,69,2685,Married,Graduation,123,0,0,30000,56,10,3,5,3,353,Potential Loyalists
34026,C821,1,1,11,18,6,15,12,8,17,42,118,3,2,1,3,5,0,0,0,0,0,0,0,70,2487,Together,Graduation,59,0,0,30000,7,9,5,4,2,542,Loyal Customers
21675,C853,1,0,55,4,0,16,17,4,4,37,82,3,4,0,3,7,0,0,0,0,0,0,0,44,2177,Together,Graduation,41,0,0,20000,49,10,4,5,1,451,Loyal Customers
33471,C948,1,0,47,43,2,27,0,9,12,69,162,3,3,0,4,7,0,0,0,0,0,0,0,47,2784,Married,Graduation,81,0,0,30000,42,10,4,5,2,452,Loyal Customers
35704,C959,1,1,54,30,9,12,2,11,30,34,128,3,2,0,4,4,0,0,0,0,0,0,0,68,2336,Married,Graduation,64,0,0,35000,49,9,4,4,2,442,Potential Loyalists
26091,C978,1,1,84,15,10,19,8,17,20,49,138,3,2,1,3,5,0,0,0,0,0,0,0,63,2283,Together,Graduation,69,0,0,25000,84,9,3,4,2,342,Potential Loyalists
34961,C1001,1,0,77,45,2,26,4,1,1,77,156,3,3,1,3,7,0,0,0,0,0,0,0,47,2169,Married,Graduation,78,0,0,30000,77,10,3,5,2,352,Potential Loyalists
16860,C1046,1,1,19,10,4,4,3,3,14,10,48,3,1,1,3,7,0,0,0,0,0,0,0,59,2814,Married,Graduation,24,0,0,15000,14,8,5,4,1,541,Loyal Customers
35322,C1148,1,2,34,28,9,37,12,7,13,80,186,3,2,0,4,8,0,0,0,0,0,0,0,52,2835,Together,Graduation,93,0,0,35000,28,9,4,4,2,442,Potential Loyalists
28510,C1159,1,1,72,44,5,19,0,4,19,53,144,3,2,0,4,5,0,0,0,0,0,0,0,39,2601,Divorced,Graduation,72,0,0,25000,70,9,3,4,2,342,Potential Loyalists
19656,C1248,1,0,94,25,4,9,6,8,32,20,104,3,2,1,3,7,0,0,0,0,0,0,0,50,2665,Together,Graduation,52,0,0,15000,91,9,2,4,2,242,At Risk
39660,C1319,1,0,36,139,13,78,20,13,36,227,526,3,7,1,3,9,0,0,0,0,0,0,1,38,2849,Single,Graduation,263,0,0,35000,35,14,4,5,4,454,Loyal Customers
22682,C1367,1,0,51,10,14,29,4,2,36,23,118,3,2,1,4,4,0,0,0,0,0,0,0,47,2428,Together,Graduation,59,0,0,20000,49,10,4,5,2,452,Loyal Customers
34412,C1390,1,0,62,52,12,50,4,36,55,99,308,3,5,0,3,9,0,0,0,0,0,0,0,30,2660,Single,Graduation,154,0,0,30000,56,11,3,5,3,353,Potential Loyalists
24639,C1395,1,1,3,20,3,16,0,4,1,42,86,3,2,0,4,6,0,0,0,0,0,0,0,47,2311,Married,Graduation,43,0,0,20000,0,9,5,4,1,541,Loyal Customers
28164,C1401,1,0,23,3,18,26,11,8,12,54,132,3,2,0,4,7,0,0,0,0,0,0,0,50,2580,Married,Graduation,66,0,0,25000,21,9,5,4,2,542,Loyal Customers
33402,C1416,1,1,60,26,2,19,10,5,8,54,124,3,2,1,3,8,0,0,0,0,0,0,0,68,2505,Together,Graduation,62,0,0,30000,56,9,4,4,2,442,Potential Loyalists
21645,C1418,1,0,75,14,0,23,4,5,19,27,92,3,3,0,3,9,0,0,0,0,0,0,1,41,2823,Together,Graduation,46,0,0,20000,70,9,3,4,1,341,Potential Loyalists
46053,C1426,1,0,46,56,10,92,19,7,25,159,368,3,3,2,4,5,0,0,0,0,0,0,0,48,2656,Together,Graduation,184,0,0,45000,42,12,4,5,3,453,Loyal Customers
16531,C1439,1,0,43,2,13,6,7,5,11,22,66,3,3,0,3,7,0,0,0,0,0,0,0,42,2170,Together,Graduation,33,0,0,15000,42,9,4,4,1,441,Potential Loyalists
55434,C1591,1,0,21,238,115,215,169,69,76,730,1612,3,5,3,13,4,0,0,0,0,0,0,0,36,2426,Married,Graduation,806,0,0,55000,21,24,5,5,5,555,Champions
18793,C1597,1,0,14,4,16,20,0,17,20,37,114,3,2,0,4,8,0,0,0,0,0,0,0,49,2692,Married,Graduation,57,0,0,15000,14,9,5,4,2,542,Loyal Customers
19444,C1604,1,0,8,16,0,23,3,2,10,34,88,3,4,1,2,7,0,0,0,0,0,0,1,38,2286,Together,Graduation,44,0,0,15000,7,10,5,5,1,551,Loyal Customers
22448,C1626,1,0,86,3,1,8,23,2,18,19,74,3,2,1,3,3,0,0,0,0,0,0,0,38,2282,Married,Graduation,37,0,0,20000,84,9,3,4,1,341,Potential Loyalists
34213,C1628,1,1,2,50,4,28,6,3,26,65,182,3,3,1,2,9,0,0,0,0,0,0,1,57,2819,Widow,Graduation,91,0,0,30000,0,9,5,4,2,542,Loyal Customers
43602,C1638,1,1,45,19,5,12,10,3,19,30,98,3,3,1,2,6,0,0,0,0,0,0,0,54,2329,Single,Graduation,49,0,0,40000,42,9,4,4,1,441,Potential Loyalists
18358,C1677,1,0,49,6,8,19,16,4,4,49,106,3,3,0,4,7,0,0,0,0,0,0,0,31,2380,Single,Graduation,53,0,0,15000,49,10,4,5,2,452,Loyal Customers
30372,C1729,1,1,33,15,0,12,7,3,7,30,74,3,2,0,3,7,0,0,0,0,0,0,0,49,2710,Widow,Graduation,37,0,0,30000,28,8,4,4,1,441,Potential Loyalists
41120,C1731,1,1,80,24,2,23,0,8,24,33,114,3,2,1,3,6,0,0,0,0,0,0,0,52,2394,Married,Graduation,57,0,0,40000,77,9,3,4,2,342,Potential Loyalists
77981,C1734,1,0,78,138,120,204,16,126,60,544,1208,3,7,4,7,5,0,0,0,0,0,0,0,48,2558,Married,Graduation,604,0,0,75000,77,21,3,5,5,355,Potential Loyalists
34026,C1765,1,1,11,18,6,15,12,8,17,42,118,3,2,1,3,5,0,0,0,0,0,0,0,70,2487,Together,Graduation,59,0,0,30000,7,9,5,4,2,542,Loyal Customers
48186,C1808,1,0,39,97,3,66,12,7,34,151,370,3,4,1,4,7,0,0,0,0,0,0,0,46,2260,Together,Graduation,185,0,0,45000,35,12,4,5,3,453,Loyal Customers
70300,C1854,1,0,89,1045,61,338,60,46,46,1504,3100,3,5,5,13,8,0,0,0,0,0,0,0,45,2508,Divorced,Graduation,1550,0,0,70000,84,26,3,5,5,355,Potential Loyalists
29819,C1878,1,0,77,9,1,24,2,1,2,35,74,3,3,0,3,6,0,0,0,0,0,0,0,49,2407,Divorced,Graduation,37,0,0,25000,77,9,3,4,1,341,Potential Loyalists
80982,C1899,1,1,48,505,137,401,104,22,22,1147,2338,3,11,5,11,5,0,0,0,0,0,1,0,61,2696,Single,Graduation,1169,0,0,80000,42,30,4,5,5,455,Loyal Customers
36065,C1923,1,1,54,18,7,34,10,2,3,68,142,3,3,0,3,8,0,0,0,0,0,0,0,52,2614,Single,Graduation,71,0,0,35000,49,9,4,4,2,442,Potential Loyalists
44359,C1937,1,1,19,20,0,14,7,3,1,43,88,3,2,0,4,3,0,0,0,0,0,0,0,42,2171,Married,Graduation,44,0,0,40000,14,9,5,4,1,541,Loyal Customers
40887,C1938,1,1,32,50,4,44,10,10,43,75,236,3,3,1,3,9,0,0,0,0,0,0,1,68,2578,Single,Graduation,118,0,0,40000,28,10,4,5,3,453,Loyal Customers
24570,C1955,1,0,97,28,34,62,11,14,44,105,298,3,4,0,4,9,0,0,0,0,0,0,0,36,2646,Married,Graduation,149,0,0,20000,91,11,2,5,3,253,At Risk
23477,C1963,1,0,39,38,15,54,3,8,29,89,236,3,3,0,4,8,0,0,0,0,0,0,0,34,2410,Married,Graduation,118,0,0,20000,35,10,4,5,3,453,Loyal Customers
22979,C1977,1,0,29,16,17,19,20,21,22,71,186,3,3,2,2,8,0,0,0,0,0,0,1,50,2820,Married,Graduation,93,0,0,20000,28,10,5,5,2,552,Loyal Customers
39146,C1986,1,0,1,94,1,33,13,12,12,141,306,3,4,0,4,8,0,0,0,0,0,0,0,34,2659,Single,Graduation,153,0,0,35000,0,11,5,5,3,553,Loyal Customers
27943,C1992,1,1,89,12,1,16,4,1,3,31,68,3,2,0,3,8,0,0,0,0,0,0,0,53,2599,Together,Graduation,34,0,0,25000,84,8,3,4,1,341,Potential Loyalists
28587,C1995,1,0,42,22,4,17,12,10,13,52,130,3,2,0,4,6,0,0,0,0,0,0,0,42,2296,Together,Graduation,65,0,0,25000,42,9,4,4,2,442,Potential Loyalists
17649,C2007,1,0,70,15,1,23,0,5,1,43,88,3,3,0,3,8,0,0,0,0,0,0,0,44,2388,Married,Graduation,44,0,0,15000,70,9,3,4,1,341,Potential Loyalists
43020,C2020,1,0,79,45,7,99,4,25,43,137,360,3,4,1,4,6,0,0,0,0,0,0,0,50,2370,Single,Graduation,180,0,0,40000,77,12,3,5,3,353,Potential Loyalists
38361,C2034,1,0,74,39,0,56,20,8,14,109,246,3,3,1,3,7,0,0,0,0,0,0,0,51,2343,Together,Graduation,123,0,0,35000,70,10,3,5,3,353,Potential Loyalists
26067,C2148,1,0,49,22,2,18,0,2,12,32,88,3,3,0,3,8,0,0,0,0,0,0,0,46,2396,Married,Graduation,44,0,0,25000,49,9,4,4,1,441,Potential Loyalists
55635,C007,0,1,34,235,65,164,50,49,27,536,1126,4,7,3,7,6,0,0,0,0,0,0,0,49,2752,Divorced,Graduation,563,0,0,55000,28,21,4,5,5,455,Loyal Customers
53359,C026,1,1,4,173,4,30,3,6,41,175,432,4,5,1,4,7,0,0,0,0,0,0,0,44,2557,Married,Graduation,216,0,0,50000,0,14,5,5,3,553,Loyal Customers
66653,C057,1,1,18,452,18,102,16,18,6,600,1212,4,4,2,12,3,0,0,0,0,0,0,0,45,2819,Together,Graduation,606,0,0,65000,14,22,5,5,5,555,Champions
61823,C058,0,1,26,523,7,134,37,14,169,546,1430,4,8,2,10,7,0,0,0,0,0,0,0,68,2655,Single,Graduation,715,0,0,60000,21,24,5,5,5,555,Champions
65031,C067,0,1,29,258,107,291,84,37,86,691,1554,4,10,3,13,7,0,0,0,0,0,0,0,61,2628,Married,Graduation,777,0,0,65000,28,30,5,5,5,555,Champions
29760,C075,1,0,87,64,4,68,7,5,17,131,296,4,3,1,4,8,0,0,0,0,0,0,0,35,2828,Single,Graduation,148,0,0,25000,84,12,3,5,3,353,Potential Loyalists
49096,C098,1,1,15,144,1,32,2,1,7,173,360,4,4,1,4,7,0,0,0,0,0,0,0,56,2437,Married,Graduation,180,0,0,45000,14,13,5,5,3,553,Loyal Customers
52413,C099,0,2,56,295,106,271,75,98,65,780,1690,4,6,4,12,6,0,0,0,0,0,0,0,51,2671,Married,Graduation,845,0,0,50000,56,26,4,5,5,455,Loyal Customers
34176,C143,1,0,12,5,7,24,19,14,20,49,138,4,3,0,4,6,0,0,0,0,0,0,0,32,2207,Single,Graduation,69,0,0,30000,7,11,5,5,2,552,Loyal Customers
23228,C152,1,0,91,53,3,49,7,4,5,111,232,4,3,0,4,8,0,0,0,0,0,0,0,36,2334,Married,Graduation,116,0,0,20000,91,11,2,5,3,253,At Risk
51148,C182,1,1,38,235,6,45,8,9,12,291,606,4,5,1,6,6,0,0,0,0,0,0,0,47,2655,Married,Graduation,303,0,0,50000,35,16,4,5,4,454,Loyal Customers
42011,C213,1,0,46,131,0,16,2,1,39,111,300,4,3,1,4,8,0,0,0,0,0,0,0,42,2619,Together,Graduation,150,0,0,40000,42,12,4,5,3,453,Loyal Customers
7500,C226,1,0,54,5,3,10,12,7,20,17,74,4,3,1,3,7,0,0,0,0,0,0,0,47,2344,Single,Graduation,37,0,0,5000,49,11,4,5,1,451,Loyal Customers
45989,C244,0,1,97,138,33,87,28,24,12,298,620,4,3,2,7,3,0,0,0,0,0,0,0,56,2774,Single,Graduation,310,0,0,45000,91,16,2,5,4,254,At Risk
18701,C245,1,1,95,12,4,2,10,6,10,24,68,4,2,0,4,5,0,0,0,0,0,0,0,56,2549,Single,Graduation,34,0,0,15000,91,10,2,5,1,251,At Risk
29315,C260,1,1,55,13,2,14,8,7,4,40,88,4,2,0,4,6,0,0,0,0,0,0,0,60,2243,Married,Graduation,44,0,0,25000,49,10,4,5,1,451,Loyal Customers
35246,C287,1,1,53,36,0,12,2,2,10,42,104,4,3,1,3,5,0,0,0,0,0,0,0,62,2233,Divorced,Graduation,52,0,0,35000,49,11,4,5,2,452,Loyal Customers
12571,C297,1,0,86,3,5,14,2,12,17,19,72,4,3,1,3,6,0,0,0,0,0,0,0,44,2321,Divorced,Graduation,36,0,0,10000,84,11,3,5,1,351,Potential Loyalists
71113,C334,0,1,95,495,33,255,11,33,8,819,1654,4,6,7,9,4,0,0,0,0,0,0,0,63,2353,Married,Graduation,827,0,0,70000,91,26,2,5,5,255,At Risk
63381,C371,0,1,78,571,50,142,33,50,159,687,1692,4,4,5,13,2,0,0,0,0,0,0,0,60,2791,Together,Graduation,846,0,0,60000,77,26,3,5,5,355,Potential Loyalists
43824,C380,1,1,18,96,1,42,12,3,32,122,308,4,3,1,4,8,0,0,0,0,0,0,0,49,2811,Married,Graduation,154,0,0,40000,14,12,5,5,3,553,Loyal Customers
53858,C395,0,1,50,407,53,221,58,150,26,863,1778,4,4,3,6,4,0,0,0,0,0,0,0,44,2756,Married,Graduation,889,0,0,50000,49,17,4,5,5,455,Loyal Customers
61456,C454,0,1,47,563,76,384,84,192,89,1210,2598,4,6,10,13,4,0,0,0,0,0,0,0,45,2618,Married,Graduation,1299,0,0,60000,42,33,4,5,5,455,Loyal Customers
62503,C459,0,1,40,478,0,193,110,75,117,739,1712,4,8,3,11,5,0,0,0,0,0,0,0,64,2655,Married,Graduation,856,0,0,60000,35,26,4,5,5,455,Loyal Customers
43057,C467,0,1,30,213,2,44,0,2,5,256,522,4,4,2,5,5,0,0,0,0,0,0,0,45,2401,Married,Graduation,261,0,0,40000,28,15,5,5,4,554,Loyal Customers
36443,C500,1,1,9,65,0,46,4,3,20,98,236,4,3,1,3,8,0,0,0,0,0,0,0,59,2670,Married,Graduation,118,0,0,35000,7,11,5,5,3,553,Loyal Customers
66565,C550,0,1,80,747,10,161,65,40,42,981,2046,4,4,2,9,8,0,0,0,0,0,0,0,58,2730,Single,Graduation,1023,0,0,65000,77,19,3,5,5,355,Potential Loyalists
13260,C561,1,1,48,9,4,17,10,2,7,35,84,4,3,0,3,8,0,0,0,0,0,0,0,50,2469,Married,Graduation,42,0,0,10000,42,10,4,5,1,451,Loyal Customers
63381,C623,0,1,78,571,50,142,33,50,159,687,1692,4,4,5,13,2,0,0,0,0,0,0,0,60,2791,Together,Graduation,846,0,0,60000,77,26,3,5,5,355,Potential Loyalists
56253,C642,0,1,83,509,0,65,7,11,5,587,1184,4,7,2,9,6,0,0,0,0,0,0,0,57,2728,Together,Graduation,592,0,0,55000,77,22,3,5,5,355,Potential Loyalists
66731,C654,0,1,33,371,159,194,58,106,141,747,1776,4,4,3,6,3,0,0,0,0,0,0,0,50,2814,Widow,Graduation,888,0,0,65000,28,17,4,5,5,455,Loyal Customers
40780,C770,0,1,30,229,27,71,13,3,34,309,686,4,7,1,5,9,0,0,0,0,0,0,0,44,2818,Divorced,Graduation,343,0,0,40000,28,17,5,5,4,554,Loyal Customers
51267,C774,1,1,37,183,2,64,7,2,12,246,516,4,3,3,5,4,0,0,0,0,0,0,0,42,2402,Married,Graduation,258,0,0,50000,35,15,4,5,4,454,Loyal Customers
55267,C788,0,1,28,161,28,136,32,3,45,315,720,4,3,4,6,3,0,0,0,0,0,0,0,63,2410,Married,Graduation,360,0,0,55000,28,17,5,5,4,554,Loyal Customers
34176,C823,1,0,12,5,7,24,19,14,20,49,138,4,3,0,4,6,0,0,0,0,0,0,0,32,2207,Single,Graduation,69,0,0,30000,7,11,5,5,2,552,Loyal Customers
19419,C824,1,0,76,2,14,28,16,3,7,56,126,4,4,0,3,9,0,0,0,0,0,0,0,39,2755,Married,Graduation,63,0,0,15000,70,11,3,5,2,352,Potential Loyalists
15072,C830,2,0,96,8,2,15,0,10,18,17,70,4,3,1,3,5,0,0,0,0,0,0,0,40,2574,Married,Graduation,35,0,0,15000,91,11,2,5,1,251,At Risk
21846,C880,1,0,38,7,17,18,6,10,26,32,116,4,4,0,3,8,0,0,0,0,0,0,0,34,2409,Divorced,Graduation,58,0,0,20000,35,11,4,5,2,452,Loyal Customers
53700,C938,0,1,94,263,5,233,69,41,83,528,1222,4,5,5,8,5,0,0,0,0,0,0,0,68,2840,Single,Graduation,611,0,0,50000,91,22,2,5,5,255,At Risk
64449,C974,1,0,70,218,63,282,137,35,70,665,1470,4,5,3,12,4,0,0,0,0,0,0,0,31,2290,Single,Graduation,735,0,0,60000,70,24,3,5,5,355,Potential Loyalists
46086,C980,0,1,34,244,8,32,7,2,50,243,586,4,3,1,8,4,0,0,0,0,0,0,0,64,2397,Divorced,Graduation,293,0,0,45000,28,16,4,5,4,454,Loyal Customers
47703,C1020,0,1,95,359,0,134,13,26,123,409,1064,4,6,3,8,5,0,0,0,0,0,0,0,67,2555,Married,Graduation,532,0,0,45000,91,21,2,5,5,255,At Risk
42557,C1037,0,1,98,192,5,53,0,5,15,240,510,4,6,1,4,8,0,0,0,0,0,0,0,46,2828,Married,Graduation,255,0,0,40000,98,15,2,5,4,254,At Risk
86358,C1107,1,1,78,957,47,494,82,47,95,1532,3254,4,5,3,6,8,0,0,0,0,0,0,0,54,2849,Single,Graduation,1627,0,0,85000,77,18,3,5,5,355,Potential Loyalists
62710,C1146,0,1,53,441,35,83,7,29,11,584,1190,4,4,2,12,4,0,0,0,0,0,0,0,48,2561,Married,Graduation,595,0,0,60000,49,22,4,5,5,455,Loyal Customers
54809,C1181,1,1,0,63,6,57,13,13,22,130,304,4,2,1,5,4,0,0,0,0,0,0,0,43,2450,Married,Graduation,152,0,0,50000,0,12,5,5,3,553,Loyal Customers
42160,C1196,1,1,26,48,9,45,3,15,20,100,240,4,2,1,4,6,0,0,0,0,0,0,1,45,2525,Single,Graduation,120,0,0,40000,21,11,5,5,3,553,Loyal Customers
64722,C1216,1,0,47,303,0,280,60,147,15,775,1580,4,8,2,11,6,0,0,0,0,0,0,0,49,2193,Married,Graduation,790,0,0,60000,42,25,4,5,5,455,Loyal Customers
44213,C1220,1,1,48,95,11,35,0,4,7,138,290,4,2,1,5,6,0,0,0,0,0,0,0,68,2371,Single,Graduation,145,0,0,40000,42,12,4,5,3,453,Loyal Customers
7500,C1280,1,1,5,6,5,4,13,4,25,7,64,4,2,1,3,6,0,0,0,0,0,0,0,42,2708,Single,Graduation,32,0,0,5000,0,10,5,5,1,551,Loyal Customers
47009,C1296,0,1,89,171,45,73,59,10,90,268,716,4,3,2,8,4,0,0,0,0,0,0,0,55,2430,Together,Graduation,358,0,0,45000,84,17,3,5,4,354,Potential Loyalists
48904,C1355,0,1,1,283,10,38,0,13,27,317,688,4,7,2,4,8,0,0,0,0,0,0,0,60,2733,Single,Graduation,344,0,0,45000,0,17,5,5,4,554,Loyal Customers
60544,C1376,1,1,92,201,2,43,3,5,35,219,508,4,5,1,5,6,0,0,0,0,0,0,0,59,2832,Married,Graduation,254,0,0,60000,91,15,2,5,4,254,At Risk
57537,C1391,1,0,83,191,56,139,51,8,100,345,890,4,4,3,8,4,0,0,0,0,0,0,0,41,2543,Single,Graduation,445,0,0,55000,77,19,3,5,4,354,Potential Loyalists
60544,C1412,1,1,92,201,2,43,3,5,35,219,508,4,5,1,5,6,0,0,0,0,0,0,0,59,2832,Married,Graduation,254,0,0,60000,91,15,2,5,4,254,At Risk
26290,C1433,1,1,49,15,8,16,11,5,22,33,110,4,2,0,4,6,0,0,0,0,0,0,0,48,2692,Together,Graduation,55,0,0,25000,49,10,4,5,2,452,Loyal Customers
50725,C1442,0,1,45,443,10,75,0,10,48,490,1076,4,8,1,8,8,0,0,0,0,0,0,0,67,2660,Married,Graduation,538,0,0,50000,42,21,4,5,5,455,Loyal Customers
67419,C1445,0,1,29,846,84,352,91,56,42,1387,2858,4,9,4,8,5,0,0,0,0,0,0,0,50,2688,Together,Graduation,1429,0,0,65000,28,25,5,5,5,555,Champions
34380,C1447,1,0,68,72,7,58,13,1,24,127,302,4,4,1,3,8,0,0,0,0,0,0,0,43,2582,Married,Graduation,151,0,0,30000,63,12,3,5,3,353,Potential Loyalists
71706,C1474,0,1,16,931,56,253,91,98,14,1415,2858,4,9,5,7,5,0,0,0,0,0,0,0,61,2752,Together,Graduation,1429,0,0,70000,14,25,5,5,5,555,Champions
27215,C1534,2,1,50,30,5,22,8,9,28,46,148,4,2,1,4,6,0,0,0,0,0,0,0,59,2681,Divorced,Graduation,74,0,0,25000,49,11,4,5,2,452,Loyal Customers
71855,C1582,0,1,59,548,31,422,0,112,28,1085,2226,4,5,5,11,3,0,0,0,0,0,0,0,43,2688,Married,Graduation,1113,0,0,70000,56,25,4,5,5,455,Loyal Customers
33955,C1589,1,0,92,100,2,128,23,7,10,250,520,4,5,1,5,8,0,0,0,0,0,0,0,45,2483,Single,Graduation,260,0,0,30000,91,15,2,5,4,254,At Risk
54414,C1600,1,1,49,109,18,16,24,26,18,175,386,4,3,1,5,4,0,0,0,0,0,0,0,57,2681,Together,Graduation,193,0,0,50000,49,13,4,5,3,453,Loyal Customers
69016,C1649,0,1,61,726,53,363,123,107,161,1211,2744,4,8,9,13,5,0,0,0,0,0,0,0,50,2743,Married,Graduation,1372,0,0,65000,56,34,3,5,5,355,Potential Loyalists
27573,C1651,1,0,45,50,15,110,39,15,15,214,458,4,5,1,4,8,0,0,0,0,0,0,0,45,2620,Married,Graduation,229,0,0,25000,42,14,4,5,3,453,Loyal Customers
38232,C1656,1,1,84,43,5,28,7,6,33,56,178,4,3,1,3,5,0,0,0,0,0,0,0,49,2322,Together,Graduation,89,0,0,35000,84,11,3,5,2,352,Potential Loyalists
58350,C1663,0,1,5,493,26,206,116,80,80,841,1842,4,8,3,12,6,0,0,0,0,0,0,0,49,2700,Single,Graduation,921,0,0,55000,0,27,5,5,5,555,Champions
70044,C1710,0,1,46,1073,0,250,153,14,14,1476,2980,4,7,10,5,5,0,0,0,0,0,0,0,66,2655,Divorced,Graduation,1490,0,0,70000,42,26,4,5,5,455,Loyal Customers
29760,C1751,1,0,87,64,4,68,7,5,17,131,296,4,3,1,4,8,0,0,0,0,0,0,0,35,2828,Single,Graduation,148,0,0,25000,84,12,3,5,3,353,Potential Loyalists
46904,C1760,1,1,20,153,4,56,0,9,31,191,444,4,5,1,4,8,0,0,0,0,0,0,0,53,2762,Single,Graduation,222,0,0,45000,14,14,5,5,3,553,Loyal Customers
18701,C1782,1,1,95,12,4,2,10,6,10,24,68,4,2,0,4,5,0,0,0,0,0,0,0,56,2549,Single,Graduation,34,0,0,15000,91,10,2,5,1,251,At Risk
54809,C1809,1,1,0,63,6,57,13,13,22,130,304,4,2,1,5,4,0,0,0,0,0,0,1,43,2450,Married,Graduation,152,0,0,50000,0,12,5,5,3,553,Loyal Customers
76532,C1863,1,1,38,355,30,177,90,138,30,760,1580,4,9,5,7,5,0,0,0,0,0,0,0,45,2452,Together,Graduation,790,0,0,75000,35,25,4,5,5,455,Loyal Customers
55914,C2008,0,1,32,384,60,364,119,101,232,796,2056,4,11,6,8,7,0,0,0,0,0,0,0,45,2585,Together,Graduation,1028,0,0,55000,28,29,4,5,5,455,Loyal Customers
75330,C2011,1,1,94,555,82,257,93,61,61,987,2096,4,10,3,12,6,0,0,0,0,0,0,0,43,2792,Married,Graduation,1048,0,0,75000,91,29,2,5,5,255,At Risk
60689,C2012,0,1,23,240,90,216,63,6,24,591,1230,4,4,4,10,3,0,0,0,0,0,0,0,69,2552,Single,Graduation,615,0,0,60000,21,22,5,5,5,555,Champions
51651,C2052,0,1,32,293,6,23,13,6,92,249,682,4,6,2,5,8,0,0,0,0,0,0,0,60,2758,Married,Graduation,341,0,0,50000,28,17,4,5,4,454,Loyal Customers
17148,C2120,1,0,80,9,9,11,13,10,16,36,104,4,3,1,3,8,0,0,0,0,0,0,0,44,2311,Married,Graduation,52,0,0,15000,77,11,3,5,2,352,Potential Loyalists
57731,C2169,0,1,0,266,21,300,65,8,44,616,1320,4,8,8,6,6,0,0,0,0,0,0,0,51,2742,Single,Graduation,660,0,0,55000,0,26,5,5,5,555,Champions
61014,C2174,0,1,17,269,129,495,182,43,29,1089,2236,4,9,3,4,7,0,0,0,0,0,0,0,40,2846,Married,Graduation,1118,0,0,60000,14,20,5,5,5,555,Champions
2447,C021,1,0,42,1,1,1725,1,1,1,1728,3458,15,0,28,0,1,0,0,0,0,0,0,0,41,2698,Married,Graduation,1729,0,0,0,42,43,4,5,5,455,Loyal Customers
74854,C065,1,2,90,856,59,487,58,29,73,1416,2978,7,2,5,5,5,0,0,0,0,0,0,0,50,2606,Together,Graduation,1489,0,0,70000,84,19,3,5,5,355,Potential Loyalists
41443,C203,1,0,79,171,7,171,25,19,89,304,786,6,8,1,5,8,0,0,0,0,0,0,0,43,2248,Married,Graduation,393,0,0,40000,77,20,3,5,4,354,Potential Loyalists
42387,C415,1,0,42,235,0,235,19,4,191,302,986,5,8,1,7,8,0,0,0,0,0,0,0,31,2767,Married,Graduation,493,0,0,40000,42,21,4,5,4,454,Loyal Customers
38988,C439,1,2,90,164,24,103,12,3,42,264,612,7,5,1,6,8,0,0,0,0,0,0,0,48,2837,Married,Graduation,306,0,0,35000,84,19,3,5,4,354,Potential Loyalists
81741,C545,0,0,75,249,153,940,58,134,38,1496,3068,0,6,6,7,2,0,0,0,0,0,0,0,40,2537,Single,Graduation,1534,0,0,80000,70,19,3,5,5,355,Potential Loyalists
58917,C885,1,2,10,151,7,89,0,7,28,226,508,5,4,1,6,5,0,0,0,0,0,0,0,51,2621,Together,Graduation,254,0,0,55000,7,16,5,5,4,554,Loyal Customers
44010,C950,1,0,46,186,36,234,86,72,48,566,1228,6,10,2,6,9,0,0,0,0,0,0,0,40,2783,Together,Graduation,614,0,0,40000,42,24,4,5,5,455,Loyal Customers
30168,C993,1,0,51,154,20,66,0,12,27,225,504,7,6,1,4,9,0,0,0,0,0,0,0,42,2638,Single,Graduation,252,0,0,30000,49,18,4,5,4,454,Loyal Customers
8028,C1023,0,0,62,73,18,66,7,12,2,174,352,15,0,1,0,19,0,0,0,0,0,0,0,29,2808,Single,Graduation,176,0,0,5000,56,16,3,5,3,353,Potential Loyalists
35196,C1029,1,0,68,75,12,141,43,39,187,123,620,6,6,1,5,8,0,0,0,0,0,0,1,36,2752,Together,Graduation,310,0,0,35000,63,18,3,5,4,354,Potential Loyalists
36715,C1062,1,0,16,172,10,125,21,13,16,325,682,6,7,2,4,9,0,0,0,0,0,0,1,49,2748,Married,Graduation,341,0,0,35000,14,19,5,5,4,554,Loyal Customers
38508,C1083,1,0,95,120,19,206,25,19,54,335,778,6,7,2,5,8,0,0,0,0,0,0,0,34,2490,Married,Graduation,389,0,0,35000,91,20,2,5,4,254,At Risk
